#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:22500808	(2012) Dynamic transformations of genome-wide epigenetic marking and transcriptional control establish T cell identity.	23	63	0.74	0.00029	9606.ENSP00000206513,9606.ENSP00000216223,9606.ENSP00000265165,9606.ENSP00000286301,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000330190,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000340874,9606.ENSP00000344544,9606.ENSP00000344782,9606.ENSP00000349723,9606.ENSP00000350844,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398655,9606.ENSP00000431445	CEBPE,IL2RB,LEF1,CSF1R,CD3D,IL7R,POU6F1,MYB,TCF7,MEF2C,IKZF3,GFI1B,BCL11B,PAX5,CD3E,CD247,GATA1,GATA3,ETS1,CD8A,EOMES,ITK,CD3G
PMID:31128961	(2019) Polychromic Reporter Mice Reveal Unappreciated Innate Lymphoid Cell Progenitor Heterogeneity and Elusive ILC3 Progenitors in Bone Marrow.	25	76	0.7	0.00030	9606.ENSP00000177694,9606.ENSP00000240618,9606.ENSP00000261523,9606.ENSP00000266551,9606.ENSP00000268679,9606.ENSP00000271450,9606.ENSP00000288135,9606.ENSP00000296135,9606.ENSP00000306157,9606.ENSP00000311035,9606.ENSP00000312326,9606.ENSP00000327025,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000344724,9606.ENSP00000349723,9606.ENSP00000354566,9606.ENSP00000356172,9606.ENSP00000358490,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568	TBX21,KLRK1,RORA,KLRG1,CBFA2T3,FCGR2A,KIT,LZTFL1,IL7R,CD200R1,AOC3,RORC,MYB,TCF7,CD5,TOX2,BCL11B,CD3E,SOX13,CD2,GATA1,GATA3,CD8A,EOMES,PRF1
PMID:27215396	(2016) A transcriptome-based global map of signaling pathways in the ovarian cancer microenvironment associated with clinical outcome.	38	170	0.53	0.00030	9606.ENSP00000212355,9606.ENSP00000216223,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000259486,9606.ENSP00000261693,9606.ENSP00000265165,9606.ENSP00000271450,9606.ENSP00000276654,9606.ENSP00000281821,9606.ENSP00000282356,9606.ENSP00000283285,9606.ENSP00000288135,9606.ENSP00000292303,9606.ENSP00000296140,9606.ENSP00000302846,9606.ENSP00000310928,9606.ENSP00000312652,9606.ENSP00000331172,9606.ENSP00000332353,9606.ENSP00000334958,9606.ENSP00000340347,9606.ENSP00000351905,9606.ENSP00000354566,9606.ENSP00000354612,9606.ENSP00000354782,9606.ENSP00000356438,9606.ENSP00000358490,9606.ENSP00000358696,9606.ENSP00000358784,9606.ENSP00000363553,9606.ENSP00000366897,9606.ENSP00000367930,9606.ENSP00000376865,9606.ENSP00000386559,9606.ENSP00000410294,9606.ENSP00000477713,9606.ENSP00000490240	TGFBR3,IL2RB,GZMK,CCR7,ENPP2,SCARB1,LEF1,FCGR2A,LRP12,EPHA4,CAMK4,CD96,KIT,CCR5,CCR1,PTGER4,PPARD,LEP,CD8B,PTCH1,CARMIL2,TCF7,TGFBR2,CD3E,PTGS1,CD247,PTGS2,CD2,PLXNA3,KCNA3,LPAR1,KLF12,OXER1,PDGFD,CD8A,FGFR2,LCK,ZNF831
PMID:31652661	(2019) Identification of 15 T Cell Restricted Genes Evaluates T Cell Infiltration of Human Healthy Tissues and Cancers and Shows Prognostic and Predictive Potential.	14	18	1.07	0.00033	9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000295756,9606.ENSP00000300692,9606.ENSP00000319476,9606.ENSP00000323280,9606.ENSP00000324890,9606.ENSP00000354782,9606.ENSP00000357122,9606.ENSP00000358490,9606.ENSP00000386559,9606.ENSP00000398655,9606.ENSP00000419085,9606.ENSP00000431445	KLRB1,GZMK,TRAT1,CD3D,ICOS,CD6,CD28,CD247,PYHIN1,CD2,CD8A,ITK,TIGIT,CD3G
PMID:37985656	(2023) Early-to-mid stage idiopathic Parkinsons disease shows enhanced cytotoxicity and differentiation in CD8 T-cells in females.	30	111	0.61	0.00035	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000262158,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000267082,9606.ENSP00000282356,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332812,9606.ENSP00000340347,9606.ENSP00000358490,9606.ENSP00000359663,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000380227,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000393066,9606.ENSP00000398568,9606.ENSP00000412869,9606.ENSP00000419085	TBX21,IL2RB,KLRB1,GZMK,CCR7,SMAD7,LEF1,KLRG1,CD27,ITGB7,CAMK4,KIT,IL7R,ICOS,CD28,PTGDR2,TCF7,CD2,CD40LG,GATA3,ETS1,ITGA4,BCL2,RUNX3,CD8A,EOMES,SLC4A10,PRF1,IKZF2,TIGIT
PMID:36372017	(2022) To kill or not to kill - The role of the tumor microenvironment in shaping group 1 ILC functions.	24	71	0.71	0.00037	9606.ENSP00000177694,9606.ENSP00000240618,9606.ENSP00000257749,9606.ENSP00000257770,9606.ENSP00000261523,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000311035,9606.ENSP00000328472,9606.ENSP00000332812,9606.ENSP00000340347,9606.ENSP00000344544,9606.ENSP00000349723,9606.ENSP00000358092,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000412869,9606.ENSP00000419085,9606.ENSP00000431445,9606.ENSP00000477713	TBX21,KLRK1,BACH2,NT5E,RORA,KLRG1,CD27,KIT,IL7R,CD200R1,S1PR5,PTGDR2,TCF7,IKZF3,BCL11B,PRDM1,GATA3,CD8A,EOMES,PRF1,IKZF2,TIGIT,CD3G,LCK
PMID:34880348	(2021) Cellular heterogeneity of circulating CD4(+)CD8(+) double-positive T cells characterized by single-cell RNA sequencing.	23	65	0.73	0.00037	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000255409,9606.ENSP00000265165,9606.ENSP00000271450,9606.ENSP00000297991,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000332812,9606.ENSP00000340347,9606.ENSP00000344724,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000359663,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000412869	TBX21,KLRB1,GZMK,KLRK1,CCR7,CHI3L1,LEF1,FCGR2A,AQP3,ICOS,CD28,RORC,PTGDR2,TCF7,TOX2,CD3E,CD247,CD40LG,GATA3,CD8A,EOMES,PRF1,IKZF2
PMID:20660613	(2010) Antigen-specific clonal expansion and cytolytic effector function of CD8+ T lymphocytes depend on the transcription factor Bcl11b.	16	27	0.95	0.00037	9606.ENSP00000177694,9606.ENSP00000244007,9606.ENSP00000264972,9606.ENSP00000266269,9606.ENSP00000266551,9606.ENSP00000306157,9606.ENSP00000311032,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000349723,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000477713	TBX21,PLCG1,ZAP70,PATZ1,KLRG1,IL7R,CASP3,CD28,CD8B,BCL11B,BCL2,RUNX3,CD8A,EOMES,PRF1,LCK
PMID:36032069	(2022) The divergence between T cell and innate lymphoid cell fates controlled by E and Id proteins.	22	60	0.75	0.00045	9606.ENSP00000177694,9606.ENSP00000257749,9606.ENSP00000257770,9606.ENSP00000261523,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000268679,9606.ENSP00000288135,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000327025,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000349723,9606.ENSP00000356172,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000386559,9606.ENSP00000398568,9606.ENSP00000412869,9606.ENSP00000431445,9606.ENSP00000477713	TBX21,BACH2,NT5E,RORA,LEF1,KLRG1,CBFA2T3,KIT,CD3D,IL7R,RORC,TCF7,CD5,BCL11B,SOX13,GATA3,ETS1,CD8A,PRF1,IKZF2,CD3G,LCK
PMID:33663954	(2021) Bcl6-Mediated Transcriptional Regulation of Follicular Helper T cells (TFH).	25	79	0.68	0.00045	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000246657,9606.ENSP00000257749,9606.ENSP00000261523,9606.ENSP00000265165,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000327025,9606.ENSP00000332247,9606.ENSP00000340347,9606.ENSP00000344544,9606.ENSP00000344724,9606.ENSP00000358092,9606.ENSP00000359663,9606.ENSP00000360181,9606.ENSP00000365596,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000379330,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000419085,9606.ENSP00000420298,9606.ENSP00000477713	TBX21,IL2RB,CCR7,BACH2,RORA,LEF1,IL7R,ICOS,RORC,ATP6V0A2,TCF7,IKZF3,TOX2,PRDM1,CD40LG,SH2D1A,GPR183,GATA3,ETS1,NFATC2,RUNX3,CD8A,TIGIT,CD200,LCK
PMID:33046887	(2020) Two subsets of stem-like CD8(+) memory T cell progenitors with distinct fate commitments in humans.	25	79	0.68	0.00045	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000257749,9606.ENSP00000257770,9606.ENSP00000261523,9606.ENSP00000265165,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000332973,9606.ENSP00000340347,9606.ENSP00000344544,9606.ENSP00000344724,9606.ENSP00000353731,9606.ENSP00000368632,9606.ENSP00000379330,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000419085	TBX21,KLRB1,GZMK,CCR7,BACH2,NT5E,RORA,LEF1,CD27,CCR5,IL7R,CD28,RORC,SMAD3,TCF7,IKZF3,TOX2,DPP4,GATA3,NFATC2,RUNX3,CD8A,EOMES,PRF1,TIGIT
PMID:22473038	(2012) Intrathymic programming of effector fates in three molecularly distinct gammadelta T cell subtypes.	23	66	0.72	0.00045	9606.ENSP00000216223,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000257770,9606.ENSP00000265165,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000302625,9606.ENSP00000306157,9606.ENSP00000312326,9606.ENSP00000327025,9606.ENSP00000340347,9606.ENSP00000349723,9606.ENSP00000356172,9606.ENSP00000357012,9606.ENSP00000360181,9606.ENSP00000367013,9606.ENSP00000368632,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398655,9606.ENSP00000491516	IL2RB,KLRK1,CCR7,NT5E,LEF1,CD27,KIT,AXIN2,IL7R,AOC3,RORC,TCF7,BCL11B,SOX13,CD244,SH2D1A,TNFRSF25,GATA3,RUNX3,CD8A,EOMES,ITK,SCART1
PMID:33288744	(2020) Thymic iNKT single cell analyses unmask the common developmental program of mouse innate T cells.	26	86	0.66	0.00046	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000265165,9606.ENSP00000266557,9606.ENSP00000267082,9606.ENSP00000297991,9606.ENSP00000306157,9606.ENSP00000312326,9606.ENSP00000319476,9606.ENSP00000327025,9606.ENSP00000339992,9606.ENSP00000342681,9606.ENSP00000344544,9606.ENSP00000354782,9606.ENSP00000355771,9606.ENSP00000356906,9606.ENSP00000357036,9606.ENSP00000362395,9606.ENSP00000363330,9606.ENSP00000368632,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000408617,9606.ENSP00000412869	TBX21,IL2RB,KLRK1,CCR7,LEF1,CD27,ITGB7,AQP3,IL7R,AOC3,ICOS,RORC,MYB,CD5,IKZF3,CD247,AFDN,SH2D1B,SLAMF6,ITM2A,CD52,GATA3,BCL2,CD8A,HDAC9,IKZF2
PMID:34157486	(2021) 50-gene risk profiles in peripheral blood predict COVID-19 outcomes: A retrospective, multicenter cohort study.	20	49	0.79	0.00047	9606.ENSP00000171757,9606.ENSP00000283285,9606.ENSP00000289361,9606.ENSP00000295756,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000339754,9606.ENSP00000342262,9606.ENSP00000358490,9606.ENSP00000360181,9606.ENSP00000365596,9606.ENSP00000366897,9606.ENSP00000371897,9606.ENSP00000376436,9606.ENSP00000386559,9606.ENSP00000387882,9606.ENSP00000398655,9606.ENSP00000477713,9606.ENSP00000494310	P2RY10,CD96,BTN3A1,TRAT1,IL7R,ICOS,CD28,ARL4C,NUP43,CD2,SH2D1A,GPR183,KLF12,ARHGAP5,ETS1,CD8A,TC2N,ITK,LCK,GPR174
PMID:33574619	(2021) BACH2 enforces the transcriptional and epigenetic programs of stem-like CD8(+) T cells.	22	61	0.74	0.00050	9606.ENSP00000246657,9606.ENSP00000257749,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000330190,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000344544,9606.ENSP00000350681,9606.ENSP00000357036,9606.ENSP00000358092,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000386834,9606.ENSP00000388620,9606.ENSP00000412869,9606.ENSP00000419085,9606.ENSP00000420298,9606.ENSP00000451828	CCR7,BACH2,LEF1,KLRG1,CCR5,IL7R,POU6F1,MYB,TCF7,IKZF3,ELK4,SLAMF6,PRDM1,BCL2,RUNX3,CD8A,AFF3,EOMES,IKZF2,TIGIT,CD200,AKT1
PMID:34354714	(2021) CD8(+) T Cell Exhaustion in Cancer.	24	74	0.69	0.00054	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000257749,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000357012,9606.ENSP00000357036,9606.ENSP00000358482,9606.ENSP00000359663,9606.ENSP00000379330,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000419085	TBX21,GZMK,CCR7,BACH2,LEF1,KLRG1,CD27,CCR5,IL7R,ICOS,CD28,MYB,TCF7,CD244,SLAMF6,CD101,CD40LG,NFATC2,BCL2,RUNX3,CD8A,EOMES,PRF1,TIGIT
PMID:20969591	(2010) Multilayered specification of the T-cell lineage fate.	22	62	0.73	0.00060	9606.ENSP00000264972,9606.ENSP00000265165,9606.ENSP00000288135,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000330190,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000344544,9606.ENSP00000344782,9606.ENSP00000349723,9606.ENSP00000350844,9606.ENSP00000354782,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398655,9606.ENSP00000431445,9606.ENSP00000477713	ZAP70,LEF1,KIT,CD3D,IL7R,POU6F1,MYB,TCF7,IKZF3,GFI1B,BCL11B,PAX5,CD247,GATA1,GATA3,ETS1,RUNX3,CD8A,EOMES,ITK,CD3G,LCK
PMID:35995567	(2022) Intestinal single-cell atlas reveals novel lymphocytes in pigs with similarities to human cells.	24	75	0.69	0.00064	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000264072,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000267082,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000311300,9606.ENSP00000319476,9606.ENSP00000327025,9606.ENSP00000328472,9606.ENSP00000331172,9606.ENSP00000350844,9606.ENSP00000354782,9606.ENSP00000358092,9606.ENSP00000359663,9606.ENSP00000365596,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000431445,9606.ENSP00000433277	TBX21,KLRB1,KLRK1,CCR7,FCER2,LEF1,KLRG1,ITGB7,KIT,IL7R,CTSW,ICOS,RORC,S1PR5,CD8B,PAX5,CD247,PRDM1,CD40LG,GPR183,ITGA4,CD8A,CD3G,MS4A1
PMID:29236683	(2017) Effector CD8 T cells dedifferentiate into long-lived memory cells.	15	25	0.96	0.00073	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000340347,9606.ENSP00000358092,9606.ENSP00000376436,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568	TBX21,GZMK,CCR7,LEF1,KLRG1,CD27,IL7R,TCF7,PRDM1,ETS1,BCL2,RUNX3,CD8A,EOMES,PRF1
PMID:32627520	(2020) Deciphering the regulatory landscape of fetal and adult gammadelta T-cell development at single-cell resolution.	27	97	0.63	0.00085	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000257770,9606.ENSP00000265165,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000327025,9606.ENSP00000329127,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000349723,9606.ENSP00000354566,9606.ENSP00000356172,9606.ENSP00000359719,9606.ENSP00000362395,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000431445,9606.ENSP00000436786,9606.ENSP00000438677,9606.ENSP00000451828,9606.ENSP00000477713,9606.ENSP00000491516	TBX21,IL2RB,NT5E,LEF1,CD27,KIT,CD3D,IL7R,ICOS,RORC,PRKCH,TCF7,CD5,BCL11B,CD3E,SOX13,PRKACB,ITM2A,GATA3,CD8A,EOMES,CD3G,KMT2A,PLD4,AKT1,LCK,SCART1
PMID:24471430	(2014) Transcriptional control of early T and B cell developmental choices.	26	90	0.64	0.00085	9606.ENSP00000177694,9606.ENSP00000261523,9606.ENSP00000264972,9606.ENSP00000265165,9606.ENSP00000266557,9606.ENSP00000286301,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000327025,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000340874,9606.ENSP00000344782,9606.ENSP00000349723,9606.ENSP00000350844,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398655,9606.ENSP00000431445,9606.ENSP00000451828,9606.ENSP00000477713	TBX21,RORA,ZAP70,LEF1,CD27,CSF1R,CD3D,IL7R,RORC,MYB,TCF7,MEF2C,GFI1B,BCL11B,PAX5,CD3E,CD247,GATA1,GATA3,ETS1,CD8A,EOMES,ITK,CD3G,AKT1,LCK
PMID:34220857	(2021) CD32(+)CD4(+) T Cells Sharing B Cell Properties Increase With Simian Immunodeficiency Virus Replication in Lymphoid Tissues.	20	52	0.77	0.00089	9606.ENSP00000085219,9606.ENSP00000216223,9606.ENSP00000263932,9606.ENSP00000271450,9606.ENSP00000292303,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000320509,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000349723,9606.ENSP00000350844,9606.ENSP00000354566,9606.ENSP00000358490,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000419085,9606.ENSP00000433277	CD22,IL2RB,TNFRSF8,FCGR2A,CCR5,CD3D,IL7R,ICOS,BANK1,CD28,TCF7,CD5,BCL11B,PAX5,CD3E,CD2,GATA3,CD8A,TIGIT,MS4A1
PMID:34239074	(2021) Delineating spatiotemporal and hierarchical development of human fetal innate lymphoid cells.	28	105	0.61	0.00094	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000246657,9606.ENSP00000261523,9606.ENSP00000263341,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000267082,9606.ENSP00000283285,9606.ENSP00000288135,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000327025,9606.ENSP00000332812,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000344544,9606.ENSP00000349723,9606.ENSP00000350844,9606.ENSP00000356438,9606.ENSP00000358490,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000431445	TBX21,KLRB1,CCR7,RORA,IL1B,LEF1,KLRG1,ITGB7,CD96,KIT,CD3D,IL7R,RORC,PTGDR2,MYB,TCF7,CD5,IKZF3,BCL11B,PAX5,PTGS2,CD2,GATA3,ETS1,RUNX3,CD8A,EOMES,CD3G
PMID:32032632	(2020) Optimal identification of human conventional and nonconventional (CRTH2(-)IL7Ralpha(-)) ILC2s using additional surface markers.	23	71	0.69	0.00096	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000261523,9606.ENSP00000263341,9606.ENSP00000263932,9606.ENSP00000266551,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000311035,9606.ENSP00000319476,9606.ENSP00000327025,9606.ENSP00000332812,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000349723,9606.ENSP00000353731,9606.ENSP00000368632,9606.ENSP00000371364,9606.ENSP00000379330,9606.ENSP00000380227,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000419085	TBX21,KLRB1,RORA,IL1B,TNFRSF8,KLRG1,KIT,IL7R,CD200R1,ICOS,RORC,PTGDR2,TCF7,CD5,BCL11B,DPP4,GATA3,TMEM156,NFATC2,ITGA4,RUNX3,CD8A,TIGIT
PMID:32396847	(2020) Developmental Relationships of Four Exhausted CD8(+) T Cell Subsets Reveals Underlying Transcriptional and Epigenetic Landscape Control Mechanisms.	23	71	0.69	0.00096	9606.ENSP00000177694,9606.ENSP00000240618,9606.ENSP00000263095,9606.ENSP00000264972,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000267082,9606.ENSP00000306157,9606.ENSP00000311032,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000357012,9606.ENSP00000357036,9606.ENSP00000358092,9606.ENSP00000358482,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000419085,9606.ENSP00000501317	TBX21,KLRK1,ZNF264,ZAP70,LEF1,KLRG1,ITGB7,IL7R,CASP3,ICOS,CD28,CD8B,MYB,TCF7,CD244,SLAMF6,PRDM1,CD101,RUNX3,CD8A,EOMES,TIGIT,RFX7
PMID:37684649	(2023) CD39 and LDHA affects the prognostic role of NLR in metastatic melanoma patients treated with immunotherapy.	17	36	0.85	0.00098	9606.ENSP00000216223,9606.ENSP00000257770,9606.ENSP00000262102,9606.ENSP00000264972,9606.ENSP00000295756,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000342681,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000359663,9606.ENSP00000360181,9606.ENSP00000379330,9606.ENSP00000386559,9606.ENSP00000431445	IL2RB,NT5E,MTUS1,ZAP70,TRAT1,CD3D,IL7R,CD28,CD8B,CD5,CD3E,CD247,CD40LG,SH2D1A,NFATC2,CD8A,CD3G
PMID:36059484	(2022) Stem-like T cells and niches: Implications in human health and disease.	24	78	0.67	0.00098	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000257749,9606.ENSP00000263636,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000348074,9606.ENSP00000357036,9606.ENSP00000358092,9606.ENSP00000359663,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000419085,9606.ENSP00000451828,9606.ENSP00000478255	TBX21,GZMK,CCR7,BACH2,LY75,LEF1,KLRG1,CD27,KIT,CCR5,IL7R,ICOS,CD28,TCF7,CLEC9A,SLAMF6,PRDM1,CD40LG,BCL2,CD8A,EOMES,TIGIT,AKT1,ABCB1
PMID:32251269	(2020) Identification of Genes with Prognostic Value in the Breast Cancer Microenvironment Using Bioinformatics Analysis.	17	36	0.85	0.00098	9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000283285,9606.ENSP00000292303,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000323280,9606.ENSP00000324890,9606.ENSP00000342681,9606.ENSP00000354566,9606.ENSP00000357122,9606.ENSP00000358490,9606.ENSP00000360181,9606.ENSP00000363330,9606.ENSP00000398655,9606.ENSP00000400892,9606.ENSP00000433277	KLRB1,GZMK,CD96,CCR5,CD3D,IL7R,CD6,CD28,CD5,CD3E,PYHIN1,CD2,SH2D1A,CD52,ITK,TESPA1,MS4A1
PMID:37332039	(2023) T cells in health and disease.	48	273	0.43	0.0011	9606.ENSP00000085219,9606.ENSP00000177694,9606.ENSP00000240618,9606.ENSP00000244174,9606.ENSP00000246657,9606.ENSP00000257749,9606.ENSP00000257770,9606.ENSP00000261693,9606.ENSP00000263341,9606.ENSP00000263932,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000274255,9606.ENSP00000283285,9606.ENSP00000289361,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000332973,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000344724,9606.ENSP00000349629,9606.ENSP00000349723,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000356172,9606.ENSP00000357036,9606.ENSP00000358482,9606.ENSP00000359663,9606.ENSP00000363157,9606.ENSP00000367013,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000379078,9606.ENSP00000379330,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000419085,9606.ENSP00000420298,9606.ENSP00000441600,9606.ENSP00000451828	CD22,TBX21,KLRK1,IL9R,CCR7,BACH2,NT5E,SCARB1,IL1B,TNFRSF8,LEF1,KLRG1,CD27,SKP2,CD96,BTN3A1,CCR5,IL7R,ICOS,CD28,RORC,SMAD3,MYB,TCF7,TOX2,LRBA,BCL11B,CD3E,CD247,SOX13,SLAMF6,CD101,CD40LG,TNFSF15,TNFRSF25,GATA3,ETS1,EHMT2,NFATC2,BCL2,RUNX3,CD8A,EOMES,PRF1,TIGIT,CD200,CCR3,AKT1
